UserID,SessionNum,ActionClusterNum,DistinguishingFeatures,ActionSeq,KeywordClusterNum,Keywords,QuerySeq,pSkip,Click@1-5,MaxRR,MeanRR,AbandonmentRate,ReformulationRate,QueriesCount,ClicksPerQuery
3813700,11,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click6-10->NewQuery->RefinedQuery->RefinedQuery->Click1-5->Click1-5->Click1-5->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,swingers true stories->celebritymoviesarchives->celebritymoviesarchive->celebritymoviearchive,0.633333333,0.5,0.666666667,0.366666667,0.5,0.5,4,1.5
2232330,4,49  1,,NewQuery,49,netzero/gateway/network/2wire/intranet/singlesnet/netti/isp/trendway/channel,internet,1,0,0,0,1,0,1,0
622283,8,37  1,,NewQuery,37,http/omhttp/oglehttp/web/mhttp/https/httppppp/httphair/portauthority/webquests,http,1,0,0,0,1,0,1,0
5597618,47,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->Click11+->Click11+,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,fleas,0.733333333,1,1,0.375,0,0,1,4
5007362,6,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,the way to happiness foundation,1,0,0,0,1,0,1,0
6147221,0,79  1,,NewQuery->Click1-5,79,septic/pool/vac/vacuum/pools/cleaner/liners/poolwater/septicinstallation/sweepers,oreck air cleaner,0.666666667,1,0.333333333,0.333333333,0,0,1,1
1980993,148,7  3,"3:Click1-5->Click1-5
3:NewQuery->Click1-5
3:NewQuery->Click1-5->Empty",NewQuery,7,games/pogo/cheats/cheat/spades/xbox/pogogames/pc/poker/nintendo,80's games,1,0,0,0,1,0,1,0
6658583,5,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,california tax,1,0,0,0,1,0,1,0
6612802,28,29  1,,NewQuery,29,theater/theatre/amc/movies/theaters/theatres/cinemas/loews/netflix/cinema,movie theaters wichita falls tx,1,0,0,0,1,0,1,0
9678910,121,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->Click1-5,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,las vegas hilton,0,1,1,1,0,0,1,1
12647327,6,11  1,,NewQuery->Click1-5,11,mapquest/maps/map/gps/garmin/longitude/mapqwest/locate/lattitude/idaho,mapquest,0,1,1,1,0,0,1,1
6925015,19,20  1,,NewQuery->Click1-5,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,carly simon lyrics,0,1,1,1,0,0,1,1
19698365,6,-1  6,"2:NewQuery->NextPage
2:NewQuery->NextPage->NextPage
2:NextPage->NextPage
2:NextPage->NextPage->NewQuery
6:NewQuery->Click6-10
6:NewQuery->Click6-10->Empty
6:NewQuery->Click6-10->NextPage
6:Click6-10->Click1-5",NewQuery->Click6-10->Click11+->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,norco california bank robbery->blockbusters,0.8,0,0.166666667,0.133333333,0.5,0,2,1
15534564,1,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,clipart,1,0,0,0,1,0,1,0
1491170,39,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,the reality diet book,1,0,0,0,1,0,1,0
11894253,10,7  3,"3:Click1-5->Click1-5
3:NewQuery->Click1-5
3:NewQuery->Click1-5->Empty",NewQuery->Click1-5->NewQuery->NewQuery->Click6-10->Click6-10->Click1-5,7,games/pogo/cheats/cheat/spades/xbox/pogogames/pc/poker/nintendo,games->ga->hendersonville tn,0.69047619,0.666666667,0.666666667,0.380952381,0.333333333,0,3,1.333333333
4003766,61,79  1,,NewQuery,79,septic/pool/vac/vacuum/pools/cleaner/liners/poolwater/septicinstallation/sweepers,above ground pool pumps,1,0,0,0,1,0,1,0
8457743,30,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,moneybelt,0.333333333,1,1,0.666666667,0,0,1,2
3355682,184,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,pink saphire->pink sapphire,0.5,0.5,0.5,0.5,0.5,0.5,2,0.5
4728049,17,32  1,,NewQuery,32,com/biz/qvc/yahoo/newbusinesschecklist/heavyshop/nflcom/netgamez/nadinecompany/yahoocom,af.co,1,0,0,0,1,0,1,0
8686688,6,113  1,,NewQuery->Click11+->Click11+->Click11+->Click11+->Click11+,113,southridge/funeral/holloway/grave/memorial/miami/southern/memorials/inwood/monuments,memorials monuments,0.933333333,0,0.038461538,0.018658546,0,0,1,5
3694740,2,34  1,,NewQuery->Click1-5,34,lottery/lotto/mega/powerball/minnesota/megamillions/fortune/wisconsin/pa/gigagalleries,california state lottery,0,1,1,1,0,0,1,1
12697493,8,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->NewQuery->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,keyspan->nstar->boston water and sewer,0,1,1,1,0,0,3,1
4772193,54,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,best credit card offers->student loans,0,1,1,0.75,0,0,2,2
14627329,1,37  1,,NewQuery,37,http/omhttp/oglehttp/web/mhttp/https/httppppp/httphair/portauthority/webquests,http,1,0,0,0,1,0,1,0
5579275,36,16  1,,NewQuery->NewQuery,16,slingo/poppit/bedbathandbeyond/plugger/sprinkles/sftballswthrt21/sponge/bubble/popper/popit,sprout->club penguin,1,0,0,0,1,0,2,0
162113,23,14  1,,NewQuery->Click1-5,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,npr,0,1,1,1,0,0,1,1
7895862,9,24  3,"3:NextPage->Click11+
3:NextPage->NextPage
3:Click11+->Click11+",NewQuery->NewQuery->NewQuery->NewQuery->Click6-10->Click6-10->Click6-10->Click11+->Click11+->Click11+,24,naked/galleries/std/adult/penis/babes/swingers/erotic/clitoris/orgasm,web cam girls->girl strips infront of webcam->girl strips->hot girl strips,0.6,0,0.166666667,0.109188959,0.75,0,4,1.5
17489549,71,27  1,,NewQuery->Click1-5,27,msn/hotmail/email/gmail/messenger/tap3/yahoo/yahooemail/yahoomessenger/yahoohttp,msn,0.5,1,0.5,0.5,0,0,1,1
5034482,55,22  1,,NewQuery,22,walmart/walgreens/lowes/jcpenney/mervyns/macys/nordstrom/jcpenny/goodwill/sears,safeway,1,0,0,0,1,0,1,0
288559,184,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,san gorgonio,0,1,1,1,0,0,1,1
6605453,5,70  1,,NewQuery->RefinedQuery->Click1-5,70,show/events/festival/punjabi/fest/concert/parade/milwaukee/dallas/sunfest,gibralter tade show michigan->gibraltar trade show michigan,0,0.5,1,1,0.5,0.5,2,0.5
23666725,2,74  1,,NewQuery,74,mys/my/sos/scene/mywa/myso/angus/ace/ys/black,my',1,0,0,0,1,0,1,0
18500679,0,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,cowboy spanking corpal punishment,1,0,0,0,1,0,1,0
1912452,103,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,front range community college,1,0,0,0,1,0,1,0
860717,6,2  6,"6:Click1-5->Click1-5
6:NewQuery->Click1-5->Click1-5
6:NewQuery->Click1-5
6:Click1-5->Click1-5->Click1-5",NewQuery->Click1-5->Click1-5,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,what is the statue of liberty made of,0,1,1,0.75,0,0,1,2
5426574,3,1  2,"2:NextPage->NextPage
2:NextPage->Click11+
2:NewQuery->NextPage->NextPage",NewQuery->Click6-10->Click1-5,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,mandalay bay hotel casino,0.666666667,1,0.2,0.183333333,0,0,1,2
9927914,28,1  3,"3:Click1-5->NewQuery
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery,1,hotels/hotel/inn/casino/resort/vegas/marriott/cruises/motel/resorts,westin in va beach,1,0,0,0,1,0,1,0
5953644,29,100  1,,NewQuery,100,ecards/evite/ebags/sparksap/sparks/flux/electaguitars/ecorp/eco/ecklers,ecards,1,0,0,0,1,0,1,0
5946508,19,58  1,,NewQuery->Click1-5,58,video/videos/youtube/vids/vidgals/girlfriendsfilms/googlevideo/vidio/tube/clips,video modes,0.8,1,0.2,0.2,0,0,1,1
22524605,30,77  1,,NewQuery->RefinedQuery,77,bus/amtrak/buses/transit/transportation/greyhound/staten/railroadarizona/railroadtucson/busesforsale,train ticket from wisconson to oregon->train ticket from wisconsin to oregon,1,0,0,0,1,0.5,2,0
4173789,13,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,recipes,1,0,0,0,1,0,1,0
10983975,5,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,wachovia banking,0.8,1,0.2,0.2,0,0,1,2
326615,0,20  1,,NewQuery->Click1-5->NewQuery->Click1-5,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,lyrics to you always find a way to keep me right here waiting->north pocono high school,0,1,1,1,0,0,2,1
18533430,0,67  1,,NewQuery->NewQuery,67,paintball/spyder/tubes/firearms/ammunition/carbine/guns/supplies/paintballguns/plasmas,paintallb->army,1,0,0,0,1,0,2,0
870183,8,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,longestlist,0,1,1,1,0,0,1,1
310068,31,68  1,,NewQuery->Click1-5,68,fitness/exercises/gym/yoga/exercise/excercises/teenbodybuilding/thighs/muscle/gyms,muscle anatomy,0.5,1,0.5,0.5,0,0,1,1
6392781,9,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,internet->south carolina educational lottery,0,0.5,1,1,0.5,0,2,0.5
3557290,20,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->Click1-5->Click6-10->Click6-10->Click1-5->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,rental cars,0,1,1,0.370408163,0,0,1,7
9496028,9,15  1,,NewQuery->Click1-5,15,space/orbitz/voyager/orbit/constellations/galaxy/mars/orbits/outerspace/planetatv,my space,0,1,1,1,0,0,1,1
4674725,31,14  1,,NewQuery->NewQuery,14,news/newspaper/herald/magazine/journal/newspapers/tribune/gazette/obituaries/magazines,people magazine->hanging plants,1,0,0,0,1,0,2,0
19086516,29,41  1,,NewQuery->NewQuery->NewQuery->NewQuery->Click1-5,41,dmv/york/nylottery/nys/driverslicense/nycserv/nycgov/newyorklottery/department/nyc,driverslicense->deeds->city of philadelphia->driverslicense,0,0.25,1,1,0.75,0,4,0.25
20932895,3,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,nfl draft by team,0.5,1,0.5,0.5,0,0,1,1
5151588,23,9  1,,NewQuery->Click6-10,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,570 am,0.833333333,0,0.166666667,0.166666667,0,0,1,1
2534930,43,45  1,,NewQuery->Click1-5,45,shoes/jeans/nike/boots/mens/footlocker/sunglasses/socks/shoe/kors,shoes,0,1,1,1,0,0,1,1
6248754,23,43  1,,NewQuery->Click1-5,43,weather/forcast/radar/orleans/accuweather/meteorology/weatherchannel/forecast/hurricane/hartford,hurricane forcast,0.5,1,0.5,0.5,0,0,1,1
2651427,12,18  1,,NewQuery->Click1-5->Click1-5,18,carolina/north/nc/fl/oklahoma/alabama/florida/south/washington/asheville,albany ny,0.333333333,1,1,0.666666667,0,0,1,2
4980776,23,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->NewQuery->Click1-5->Click1-5->Click6-10->NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,creation science studies->dinosaur petroglyphs->biblical archeology trips,0.5,0.666666667,0.75,0.415277778,0.333333333,0,3,1.666666667
6392316,2,20  1,,NewQuery->Click6-10,20,lyrics/song/hate/october/fever/eminem/dawson/ying/fall/days,tegan and sarah lyrics,0.833333333,0,0.166666667,0.166666667,0,0,1,1
19683574,0,27  1,,NewQuery->Click1-5,27,msn/hotmail/email/gmail/messenger/tap3/yahoo/yahooemail/yahoomessenger/yahoohttp,yahoo mail,0,1,1,1,0,0,1,1
3828755,81,48  1,,NewQuery->Click1-5,48,airport/hall/madison/arena/park/metrodome/lax/stadium/memphis/stlouisparksdepartment,empire state games,0,1,1,1,0,0,1,1
4711093,30,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,darien lake performing arts center,0.5,1,0.5,0.5,0,0,1,1
6626383,1,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click6-10,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,toyota fj cruiser,0.666666667,1,0.25,0.208333333,0,0,1,2
1516409,12,19  1,,NewQuery->Click1-5,19,edu/university/college/ucsd/admissions/nyu/20college/marshallcollege/iowa/rankings,central piedmont community college,0,1,1,1,0,0,1,1
384865,7,55  1,,NewQuery,55,help/y6/natacion/yhtac/ym/yahcom/stop/race/girl/game,n,1,0,0,0,0,0,1,0
16442955,7,47  1,,NewQuery->Click1-5->Click1-5->Click1-5->Click1-5->Click11+->Click11+->Click11+->Click11+->Click11+->NewQuery->Click11+->NewQuery->Click1-5->Click1-5->Click1-5->Click6-10->Click6-10->Click11+->Click11+->Click11+->Click11+->Click11+->Click11+->Click1-5->Click1-5,47,tabs/guitar/sevenfold/band/billboard/rock/groban/bands/gibson/chord,guitar wiring->ceramic capacitors->gibson guitar volume pot,0.841558442,0.666666667,0.681818182,0.203650414,0,0,3,7.666666667
1882092,16,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->Click6-10->Click6-10->Click6-10->Click6-10->Click1-5->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,plus size renaissance clothing->mens plus size renaissance clothing,0.652777778,1,0.291666667,0.224489796,0,0.5,2,4
4939319,14,76  1,,NewQuery->Click1-5->Click1-5,76,embassy/cuban/immigration/bangladesh/marry/visa/courthouse/usimmigration/immagration/uscis,washington vital records,0,1,1,1,0,0,1,2
11506088,15,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,palm beach booking blotter,1,0,0,0,1,0,1,0
3139150,15,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,401k rules,0,1,1,1,0,0,1,1
3955583,7,40  1,,NewQuery->Click1-5->Click1-5->Click1-5->Click1-5->Click1-5,40,irs/tax/taxes/forms/income/barbara/filing/payroll/turbotax/formshub,tax forms,0,1,1,0.766666667,0,0,1,5
3376749,16,3  3,"3:NewQuery->Click1-5->Empty
3:Click1-5->Click1-5
3:NewQuery->Click1-5",NewQuery->RefinedQuery->Click1-5->Click1-5->Click6-10->NewQuery->Click1-5,3,recipes/restaurant/recipe/salad/restaurants/diet/food/cooking/foods/steak,fish oil meg 3->fish oil omega 3->calcium 1200 vitamin d,0.25,0.666666667,1,0.777777778,0.333333333,0.333333333,3,1.333333333
5318758,11,49  1,,NewQuery,49,netzero/gateway/network/2wire/intranet/singlesnet/netti/isp/trendway/channel,internet,1,0,0,0,1,0,1,0
2677717,1,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,naked wwe divas,0,1,1,1,0,0,1,1
8602644,4,93  1,,NewQuery->Click1-5,93,calendar/180/calender/jewish/christmascactus/christmascatus/infochristmascatus/passover/holidays/maternity,2006 calender,0.666666667,1,0.333333333,0.333333333,0,0,1,1
1410537,95,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,mckenzie hooded jacket->mckenzie hooded,0.375,1,0.625,0.430555556,0,0,2,2
1484866,2,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,outlet mall,1,0,0,0,1,0,1,0
20787824,0,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,ae.cm,1,0,0,0,1,0,1,0
5195032,37,2  7,"7:NewQuery->Empty
7:NewQuery->Click1-5->Empty
7:NewQuery->Click1-5",NewQuery->Click1-5->Click11+->NewQuery->Click1-5->NewQuery->Click1-5,2,homes/furniture/apartments/houses/realty/realestate/realtors/cabinet/cabinets/house,cl barnes furniture->marlo furniture->belfort furniture,0.266666667,1,1,0.85,0,0,3,1.333333333
5456526,13,57  1,,NewQuery->Click1-5,57,dictionary/crossword/webster/websters/dictionarey/thesaurus/crosswords/itiondictionary/lingo/primate,l word,0.666666667,1,0.333333333,0.333333333,0,0,1,1
3166409,164,12  2,"2:NewQuery->NewQuery
2:NewQuery->Empty
2:NewQuery->Click1-5",NewQuery->RefinedQuery->Click1-5->NewQuery->Click1-5,12,dell/laptop/windows/printer/spyware/hp/computer/mcafee/kodak/uninstaller,aol apprectice message board->aol apprentice message board->rockingham county news,0,0.666666667,1,1,0.333333333,0.333333333,3,0.666666667
8726041,7,32  1,,NewQuery->Click1-5,32,com/biz/qvc/yahoo/newbusinesschecklist/heavyshop/nflcom/netgamez/nadinecompany/yahoocom,citromail.hu,0,1,1,1,0,0,1,1
2416053,127,9  1,,NewQuery->Click1-5->Click1-5->NewQuery->Click1-5,9,tv/radio/channel/cnn/fox/degrassi/television/veracruz/puerto/sanyo,haaretz->aljazeera,0,1,1,1,0,0,2,1.5
1155079,2,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,weww.homedeocrators com->homeecorators->homedecorators,0,0.333333333,1,1,0.666666667,0.333333333,3,0.333333333
5535815,15,4  1,,NewQuery->Click11+->NewQuery->Click1-5->Click1-5->Click6-10->Click6-10->Click11+->Click11+,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,dog->dog mouth warts,0.758441558,0.5,0.514285714,0.221167027,0,0,2,3.5
3067152,34,-1  11,"4:NewQuery->RefinedQuery
4:RefinedQuery->Click1-5
4:NewQuery->RefinedQuery->Click1-5
4:NewQuery->NewQuery->RefinedQuery
11:NewQuery->NewQuery->NewQuery
11:NewQuery->NewQuery->Empty
11:NewQuery->NewQuery",NewQuery->RefinedQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,dmvpractice test->dmv practice test,0.666666667,0.5,0.333333333,0.333333333,0.5,0.5,2,0.5
16357243,1,0  5,"5:NewQuery->Click1-5->Click1-5
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5,0,cars/parts/car/honda/chevy/motors/chevrolet/motorcycle/tires/automobile,autos,0,1,1,1,0,0,1,1
9278394,33,15  1,,NewQuery->NewQuery->RefinedQuery->Click1-5->Click1-5,15,space/orbitz/voyager/orbit/constellations/galaxy/mars/orbits/outerspace/planetatv,cubana de aviacion constelletions->history of cubana de aviacion constellations->cubana de aviacion history,0.8,0.333333333,0.2,0.2,0.666666667,0.333333333,3,0.666666667
3987513,14,34  1,,NewQuery->Click1-5,34,lottery/lotto/mega/powerball/minnesota/megamillions/fortune/wisconsin/pa/gigagalleries,new jersey mega lottery,0,1,1,1,0,0,1,1
3173688,73,16  1,,NewQuery->Click1-5->Click1-5->Click1-5,16,slingo/poppit/bedbathandbeyond/plugger/sprinkles/sftballswthrt21/sponge/bubble/popper/popit,paulmccartney,0.25,1,1,0.583333333,0,0,1,3
1750999,35,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5->NewQuery->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,greenwich gallery brett->brett holster,0,1,1,0.875,0,0,2,1.5
486036,1,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,mime,1,0,0,0,1,0,1,0
13296836,2,4  1,,NewQuery->RefinedQuery->NewQuery->NewQuery,4,surgery/disease/cancer/symptoms/mumps/diseases/health/epidemic/brain/spine,health puffy eyes lids->health puffy eyes lids->health puffylids->health puffy eyes lids,1,0,0,0,0.75,0.25,4,0
2718940,11,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,ruby's tuesays in farmville va.,1,0,0,0,1,0,1,0
5043573,11,-1  5,"5:NewQuery->Click1-5->Empty
5:Click1-5->Click1-5
5:NewQuery->Click1-5",NewQuery->Click1-5->Click1-5,-1,county/pa/ohio/state/texas/country/georgia/wachovia/company/ca,parenting toddler,0.333333333,1,1,0.666666667,0,0,1,2
16964473,8,57  1,,NewQuery->Click1-5,57,dictionary/crossword/webster/websters/dictionarey/thesaurus/crosswords/itiondictionary/lingo/primate,coreopsis,0,1,1,1,0,0,1,1
